||∇f(x)|| f(x)
7.7793403222064 13.730074152848175
7.756308551283775 13.669645609680002
7.733351843060217 13.60957432367395
7.7104699672161505 13.54985807641636
7.687662694153476 13.490494663362709
7.66492979499323 13.431481893750819
7.642271041573265 13.372817590514625
7.619686206445914 13.314499590198448
7.597175062875691 13.256525742871863
7.5747373848369755 13.198893912045031
7.552372947011708 13.141601974584622
7.530081524787105 13.084647820630215
7.5078628942533605 13.028029353511252
7.485716832201374 12.971744489664514
7.463643116120472 12.915791158552086
7.441641524196136 12.86016730257986
7.41971183530775 12.80487087701653
7.397853829026334 12.74989984991312
7.376067285612308 12.695252202022985
7.354351986013242 12.640925926722337
7.33270771186162 12.586919029931252
7.311134245472617 12.533229530035173
7.28963136984187 12.47985545780693
7.268198868643269 12.426794856329197
7.24683652622674 12.374045780917495
7.225544127616045 12.321606299043616
7.204321458506587 12.26947449025958
7.183168305263215 12.217648446122027
7.162084454918041 12.166126270117127
7.141069695168267 12.114906077585891
7.120123814374005 12.063985995650023
7.099246601556117 12.013364163138196
7.07843784639405 11.963038730512789
7.0576973392236955 11.913007859797103
7.037024871035223 11.863269724503008
7.01642023347096 11.813822509559062
6.99588321882324 11.764664411239075
6.975413620032284 11.715793637091116
6.955011230684077 11.667208405866958
6.934675845008248 11.618906947451979
6.914407257875959 11.570887502795506
6.894205264797812 11.52314832384157
6.874069661921734 11.475687673460106
6.854000246030892 11.428503825378602
6.833996814541618 11.38159506411415
6.814059165501309 11.334959684905929
6.794187097586364 11.288595993648125
6.774380410100116 11.242502306823246
6.754638902970764 11.196676951435881
6.734962376749321 11.151118264946852
6.715350632607563 11.10582459520779
6.695803472335978 11.060794300396115
6.67632069834174 11.016025748950428
6.656902113646659 10.971517319506303
6.637547521885167 10.927267400832479
6.618256727302286 10.883274391767454
6.599029534751622 10.839536701156494
6.579865749693349 10.796052747788984
6.560765178192203 10.752820960336239
6.541727626915487 10.70983977728965
6.522752903131076 10.66710764689925
6.503840814705428 10.624623027112644
6.484991170101609 10.582384385514333
6.466203778377302 10.54039019926541
6.447478449182858 10.49863895504365
6.428814992759309 10.457129148983942
6.410213219936424 10.415859286619142
6.3916729421307465 10.374827882821238
6.3731939713436505 10.334033461742937
6.354776120159396 10.293474556759577
6.33641920174319 10.253149710411437
6.31812302983926 10.213057474346378
6.29988741876892 10.173196409262863
6.281712183428656 10.133565084853318
6.263597139288204 10.094162079747862
6.245542102388653 10.05498598145839
6.227546889340519 10.016035386322978
6.209611317321866 9.97730889945068
6.191735204076398 9.938805134666628
6.17391836791158 9.900522714457514
6.15616062769675 9.862460269917378
6.13846180286124 9.824616440693754
6.120821713392506 9.786989874934164
6.1032401798342555 9.74957922923291
6.085717023284597 9.712383168578246
6.0682520653941685 9.675400366299836
6.050845128364294 9.638629504016581
6.033496034945137 9.602069271584735
6.016204608433858 9.565718367046381
5.998970672672777 9.529575496578195
5.981794052047545 9.493639374440562
5.964674571485314 9.457908722926991
5.947612056452923 9.422382272313845
5.930606332955079 9.387058760810406
5.913657227532544 9.351936934509236
5.896764567260331 9.317015547336839
5.879928179745912 9.282293361004655
5.86314789312741 9.247769144960353
5.846423536071815 9.213441676339425
5.829754937773204 9.17930973991707
5.81314192795095 9.145372128060409
5.796584336847951 9.111627640680979
5.780081995228872 9.078075085187525
5.76363473437836 9.044713276439095
5.747242386099295 9.011541036698418
5.730904782711039 8.978557195585585
5.714621757047673 8.945760590032021
5.698393142456267 8.913150064234724
5.682218772795123 8.880724469610819
5.666098482432054 8.84848266475237
5.650032106242645 8.816423515381503
5.634019479608533 8.784545894305786
5.618060438415678 8.752848681373893
5.602154819052656 8.721330763431551
5.5863024584089445 8.689991034277776
5.57050319387321 8.658828394621342
5.554756863331618 8.627841752037563
5.539063305166126 8.597030020925338
5.523422358252798 8.566392122464435
5.507833861960114 8.53592698457309
5.492297656147287 8.505633541865825
5.476813581162589 8.475510735611564
5.461381477841676 8.445557513691996
5.446001187505917 8.4157728305602
5.430672551960734 8.386155647199523
5.415395413493941 8.356704931082733
5.400169614874094 8.327419656131411
5.384994999348832 8.2982988026756
5.369871410643244 8.269341357413719
5.3547986929582185 8.240546313372707
5.33977669096882 8.211912669868438
5.324805249822641 8.18343943246636
5.30988421513819 8.15512561294241
5.295013433003265 8.126970229244144
5.280192749973337 8.098972305452135
5.265422013069932 8.071130871741584
5.250701069779031 8.043444964344209
5.236029768049465 8.015913625510342
5.221407956291308 7.988535903471261
5.206835483374293 7.961310852401797
5.1923121986262215 7.934237532383127
5.177837951831365 7.907315009365822
5.163412593228901 7.880542355133137
5.14903597351133 7.853918647264505
5.134707943822896 7.827442969099283
5.120428355758035 7.801114409700708
5.106197061359797 7.774932063820093
5.0920139131182935 7.748895031861229
5.077878763969149 7.723002419845033
5.063791467291943 7.697253339374393
5.049751876908666 7.671646907599256
5.035759847082186 7.646182247181912
5.021815232514703 7.620858486262512
5.007917888346221 7.595674758424799
4.994067670153025 7.570630202662047
4.980264433946148 7.545723963343212
4.966508036169863 7.520955190179311
4.952798333700159 7.49632303818999
4.939135183843236 7.471826667670317
4.925518444334002 7.447465244157774
4.911947973334565 7.423237938399461
4.898423629432743 7.3991439263195
4.884945271640562 7.375182388986649
4.871512759392778 7.351352512582113
4.858125952545389 7.327653488367561
4.844784711374149 7.304084512653341
4.831488896573104 7.280644786766889
4.818238369253112 7.25733351702135
4.80503299094038 7.234149914684379
4.791872623575 7.211093195947148
4.778757129509491 7.188162581893538
4.765686371507348 7.165357298469536
4.752660212741583 7.142676576452813
4.739678516793293 7.120119651422497
4.7267411476502055 7.097685763729134
4.713847969705251 7.075374158464834
4.700998847755124 7.053184085433615
4.688193646998858 7.031114799121916
4.675432233036401 7.009165558669305
4.662714471867189 6.987335627839376
4.6500402298887415 6.965624274990809
4.637409373895239 6.944030773048632
4.62482177107612 6.922554399475648
4.6122772890146795 6.901194436244049
4.599775795686664 6.879950169807204
4.587317159458881 6.858820891071625
4.574901249087808 6.837805895369109
4.562527933718201 6.816904482429047
4.550197082881717 6.796115956350922
4.537908566495537 6.775439625576967
4.525662254860983 6.7548748028649905
4.513458018662157 6.734420805261386
4.5012957289645685 6.714076954074296
4.489175257213778 6.6938425748469585
4.477096475234032 6.673716997331209
4.4650592552269215 6.653699555461149
4.453063469770017 6.633789587326982
4.441108991815533 6.6139864351490205
4.429195694688986 6.594289445251843
4.417323452087857 6.5746979680386195
4.40549213808025 6.5552113579655895
4.393701627103582 6.5358289735167245
4.381951793963233 6.516550177178512
4.370242513831248 6.497374335414926
4.358573662245004 6.478300818642543
4.34694511510591 6.459329001205818
4.33535674867809 6.440458261352506
4.323808439587076 6.421687981209251
4.312300064818519 6.403017546757316
4.300831501716882 6.384446347808472
4.2894026279841535 6.3659737779810355
4.278013321678556 6.347599234676052
4.266663461213266 6.329322119053638
4.255352925355126 6.311141836009465
4.244081593223381 6.293057794151384
4.232849344288391 6.275069405776211
4.221656058370377 6.257176086846649
4.210501615638151 6.239377256968355
4.1993858966078506 6.221672339367148
4.188308782141696 6.2040607608663665
4.177270153446728 6.186541951864363
4.166269892073562 6.16911534631214
4.15530787991515 6.151780381691128
4.144383999205532 6.134536498991097
4.133498132518608 6.1173831426882135
4.122650162766904 6.100319760723233
4.111839973200342 6.083345804479819
4.101067447405018 6.066460728763016
4.090332469301988 6.049663991777845
4.079634923146041 6.032955055108028
4.068974693524497 6.0163333836948585
4.058351665356 5.999798445816204
4.047765723889302 5.983349713065622
4.037216754702085 5.96698666033163
4.026704643699746 5.950708765777089
4.0162292771142125 5.934515510818724
4.00579054150276 5.918406380106765
3.9953883237468246 5.90238086150473
3.98502251105082 5.886438446069313
3.974692990940969 5.87057862803042
3.96439965126413 5.8548009047713165
3.954142380186628 5.839104776808899
3.9439210661930906 5.823489747774097
3.933735598085295 5.807955324392397
3.923585864981009 5.792501016464481
3.913471756312833 5.777126336846989
3.903393161827066 5.7618308014334065
3.8933499715825546 5.746613929135073
3.8833420759495536 5.731475241862296
3.873369365608594 5.716414264505599
3.8634317315493503 5.701430524917078
3.853529065069514 5.686523553891876
3.843661257773671 5.671692885149774
3.833828201572178 5.656938055316898
3.8240297886800594 5.6422586039075435
3.8142659116158804 5.627654073306102
3.8045364632006544 5.613124008749115
3.7948413365567286 5.598667958307434
3.7851804251066934 5.584285472868488
3.7755536225722857 5.569976106118667
3.7659608229732924 5.555739414525822
3.7564019206264727 5.5415749573218545
3.7468768101444687 5.527482296485441
3.7373853864347293 5.513460996724844
3.727927544698433 5.499510625460839
3.718503180429419 5.4856307528097545
3.7091121894131254 5.471820951566607
3.6997544677255134 5.458080797188346
3.6904299117320236 5.444409867777208
3.6811384180865114 5.430807744064168
3.671879883730201 5.417274009392498
3.6626542058906373 5.403808249701431
3.653461282080643 5.390410053509916
3.644301010097281 5.377079011900497
3.6351732880208214 5.3638147185032645
3.626078014213706 5.350616769479927
3.6170150873195297 5.337484763507983
3.6079844062620103 5.324418301764972
3.598985870243977 5.311416987912853
3.5900193787463497 5.298480428082457
3.5810848315271353 5.285608230858045
3.572182128620417 5.272800007261969
3.5633111703353535 5.260055370739418
3.5544718572551828 5.247373937143266
3.545664090236223 5.234755324719013
3.53688777040689 5.222199154089823
3.5281427991667056 5.209705048241651
3.519429078185317 5.197272632508468
3.5107465094015216 5.184901534557564
3.502094995022291 5.1725913843749804
3.4934744375217988 5.1603418142509785
3.4848847396404614 5.148152458765646
3.476325804383973 5.1360229547745755
3.467797535022345 5.123952941394624
3.4592998350889603 5.111942059989779
3.4508326083796153 5.0999899541571
3.4423957589515806 5.088096269712755
3.4339891911226594 5.076260654678144
3.4256128094702465 5.064482759266098
3.4172665188303983 5.052762235867184
3.4089502242969054 5.041098739036084
3.4006638312203634 5.029491925478052
3.392407245207254 5.0179414540354745
3.3841803721190304 5.0064469856745
3.375983118071202 4.995008183471761
3.367815389432425 4.983624712601166
3.359677092823603 4.972296240320795
3.3515681351169806 4.961022435959859
3.3434884234352493 4.949802970905748
3.3354378651506567 4.938637518591159
3.3274163678841155 4.92752575448131
3.3194238395043243 4.916467356061219
3.3114601881268806 4.905462002823086
3.3035253221134107 4.894509376253731
3.2956191500706953 4.883609159822119
3.2877415808498043 4.872761038966975
3.2798925235452283 4.861964701084457
3.2720718874940222 4.851219835515913
3.2642795822749533 4.840526133535727
3.2565155177076424 4.8298832883392215
3.2487796038517205 4.819290995030646
3.241071751005988 4.808748950611244
3.2333918697075714 4.798256853967389
3.2257398707310907 4.787814405858788
3.218115665087826 4.777421308906781
3.210519164024897 4.767077267582687
3.2029502790244324 4.756781988196242
3.195408921802755 4.746535178884099
3.18789500430957 4.736336549598408
3.180408438727148 4.726185812095458
3.1729491374695247 4.716082679924401
3.165517013181697 4.706026868416037
3.158111978738822 4.696018094671672
3.15073394724543 4.686056077552051
3.143382832034623 4.6761405376663525
3.1360585466673028 4.666271197361255
3.1287610049313783 4.656447780710075
3.1214901208409938 4.646670013501972
3.1142458086357525 4.636937623231211
3.1070279827799503 4.627250339086508
3.0998365579618046 4.617607891940434
3.0926714490927014 4.608010014338879
3.08553257130643 4.598456440490601
3.0784198399584355 4.588946906256815
3.071333170625068 4.579481149140876
3.0642724791028373 4.570058908277988
3.0572376814076705 4.560679924425029
3.05022869377418 4.551343939950386
3.0432454326549263 4.542050698823895
3.0362878147196923 4.532799946606818
3.0293557568547556 4.523591430441895
3.0224491761621732 4.514424899043463
3.015567989959059 4.505300102687617
3.008712115776876 4.496216793202452
3.001881471360728 4.4871747239583595
2.9950759746686515 4.478173649858384
2.9882955438709202 4.469213327328635
2.981540097349347 4.4602935143087725
2.9748095536965913 4.451413970242537
2.9681038317154713 4.442574456068345
2.9614228504182827 4.433774734209953
2.9547665290261156 4.425014568567159
2.9481347869681804 4.416293724506579
2.941527543881135 4.40761196885248
2.9349447196084184 4.3989690698776585
2.928386234199587 4.39036479729439
2.9218520079096533 4.381798922245427
2.9153419611984313 4.373271217295056
2.9088560147298863 4.364781456420208
2.902394089371485 4.35632941500163
2.895956106193553 4.347914869815109
2.8895419864686347 4.339537599022741
2.8831516516708597 4.3311973821642775
2.876785023475308 4.322894000148502
2.870442023757384 4.314627235244678
2.8641225745921943 4.306396871074035
2.8578265982539253 4.2982026926013255
2.8515540172152303 4.290044486126422
2.845304754146616 4.281922039275968
2.839078731915835 4.273835140995088
2.8328758735872817 4.265783581539136
2.8266961024213946 4.257767152465519
2.8205393418740567 4.24978564662554
2.8144055155960084 4.241838858156327
2.8082945474322543 4.233926582472777
2.802206361421482 4.226048616259582
2.796140881795483 4.218204757463282
2.790098032978573 4.210394805284384
2.784077739587022 4.202618560169516
2.778079926428485 4.194875823803643
2.772104518501438 4.187166399102317
2.7661514409946153 4.179490090204001
2.760220619286456 4.171846702462403
2.754311978944548 4.164236042438899
2.7484254457250796 4.156657917894968
2.742560945572293 4.149112137784701
2.7367184046179482 4.141598512247337
2.7308977491807767 4.134116852599867
2.725098905765956 4.126666971329658
2.7193218010645714 4.119248682087147
2.713566361953099 4.1118617996785645
2.7078325154928744 4.104506140058713
2.7021201889295776 4.0971815203237885
2.696429309692721 4.089887758704245
2.690759805395133 4.082624674557701
2.685111603832454 4.075392088361901
2.6794846329826294 4.068189821707707
2.6738788210054145 4.061017697292143
2.668294096241872 4.053875538911484
2.6627303872138866 4.046763171454384
2.657187622623668 4.039680420895044
2.6516657313532725 4.032627114286432
2.646164642464118 4.0256030797535365
2.6406842851965053 4.0186081464866685
2.6352245889691455 4.011642144734802
2.629785483378689 4.004704905798959
2.6243668981992605 3.997796262025629
2.618968763381989 3.9909160468002405
2.6135910090545535 3.9840640945406625
2.608233565520727 3.9772402406907568
2.6028963632599202 3.97044432171396
2.597579332926734 3.9636761750869174
2.592282405350514 3.9569356392931434
2.587005511534907 3.9502225538167344
2.5817485826574256 3.9435367591361126
2.576511550069008 3.9368780967178147
2.571294345293591 3.9302464090103113
2.5660969000276785 3.9236415394378734
2.5609191461399172 3.9170633323944744
2.555761015670676 3.910511633237727
2.5506224408316283 3.9039862882828675
2.545503354005336 3.8974871447967607
2.54040368774484 3.891014050991963
2.5353233747732498 3.884566856020805
2.530262347983343 3.878145409969523
2.5252205404371586 3.871749563852423
2.5201978853656026 3.865379169606072
2.515194316168056 3.8590340800835508
2.5102097664119762 3.8527141490487127
2.5052441698325154 3.8464192311704943
2.500297460332134 3.8401491820172686
2.495369571980217 3.8339038580512135
2.490460439012701 3.827683116622731
2.4855699958316886 3.8214868159648963
2.4806981770050904 3.815314815187945
2.475844917266245 3.8091669742737886
2.471010151513557 3.803043154070563
2.4661938148101368 3.7969432162872288
2.461395842383438 3.79086702348818
2.456616169624901 3.7848144390879037
2.4518547320896036 3.7787853273456693
2.4471114654959063 3.7727795533602473
2.442386305725108 3.7667969830646655
2.437679188821097 3.7608374832209934
2.4329900509900186 3.754900921415168
2.4283188285999273 3.748987166051839
2.423665458180458 3.743096086349259
2.4190298764224916 3.7372275523341956
2.414412020177824 3.731381434836884
2.409811826458842 3.725557605486003
2.4052292324381996 3.7197559367036876
2.400664175448493 3.7139763017005736
2.396116592981949 3.7082185744708682
2.391586422690105 3.7024826297874562
2.387073602383497 3.6967683431970344
2.3825780700313537 3.6910755910152777
2.3780997637612837 3.6854042503220317
2.3736386218589773 3.679754198956543
2.3691945827679017 3.6741253155127147
2.364767585089 3.668517479334385
2.3603575675804005 3.6629305705106505
2.3559644691571218 3.6573644698712067
2.3515882288907757 3.6518190589817197
2.3472287860092877 3.6462942201392305
2.3428860798966062 3.6407898363675844
2.3385600500924197 3.635305791412894
2.3342506362918773 3.6298419697390227
2.32995777834531 3.624398256523103
2.325681416257955 3.6189745376510833
2.3214214901896826 3.6135706997132937
2.317177940454726 3.6081866300000534
2.312950707521411 3.6028222164972914
2.3087397320118903 3.5974773478822044
2.304544954701884 3.5921519135189413
2.300366316520412 3.586845803454307
2.2962037585495403 3.5815589084135
2.292057222024119 3.576291119795876
2.2879266483315353 3.571042329670737
2.2838119790114533 3.5658124307731462
2.279713155755568 3.5606013164997674
2.27563012040736 3.5554088809047357
2.2715628149618463 3.55023501869555
2.267511181565334 3.54507962522899
2.2634751625151877 3.5399425965070628
2.2594547002595826 3.534823829172974
2.255449737397272 3.5297232205071194
2.251460216677348 3.524640668423109
2.247486080999012 3.5195760714638102
2.2435272734113427 3.5145293287974164
2.239583737113067 3.509500340213544
2.2356554154523325 3.504489006119352
2.2317422519264816 3.4994952275356797
2.2278441901818296 3.494518906093222
2.2239611740134437 3.4895599440287146
2.2200931473649232 3.4846182441811515
2.2162400543281793 3.4796937099880223
2.2124018391432223 3.474786245481578
2.2085784461979463 3.4698957552851133
2.2047698200279178 3.465022144609278
2.2009759053161613 3.4601653192484054
2.197196646892958 3.4553251855768723
2.1934319897356302 3.4505016505454735
2.1896818789683405 3.4456946216778217
2.1859462598618875 3.4409040070667753
2.182225077833502 3.436129715370877
2.178518278446648 3.4313716558108265
2.174825807410823 3.4266297381659703
2.1711476105813574 3.421903872770809
2.1674836339592245 3.4171939705115335
2.1638338236908394 3.4124999428225826
2.1601981260678693 3.4078217016832157
2.156576487527043 3.4031591596141135
2.1529688546499566 3.398512229673995
2.1493751741628895 3.393880825456263
2.145795392936611 3.38926486108566
2.142229457986198 3.384664251214953
2.1386773164708495 3.3800789110216405
2.135138915693702 3.3755087562046664
2.1316142031016487 3.370953702981178
2.1281031262851564 3.366413668083278
2.1246056329780854 3.361888568754821
2.1211216710575136 3.357378322748206
2.1176511885435567 3.3528828483212147
2.11419413359919 3.348402064233844
2.1107504545300775 3.343935889745183
2.1073200997843937 3.339484244610285
2.103903017952653 3.335047049077082
2.1004991577675356 3.3306242238833015
2.0971084681037166 3.3262156902534104
2.093730897977698 3.321821369895577
2.0903663965476365 3.3174411849986534
2.0870149131131766 3.31307505822917
2.083676397115285 3.3087229127283586
2.080350798136081 3.304384672109187
2.077038065898672 3.300060260453416
2.07373815026699 3.29574960230867
2.0704510012456256 3.291452622685532
2.0671765689796704 3.287169247054655
2.0639148037545443 3.282899401343887
2.060665655995844 3.2786430119354186
2.057429076269177 3.27440000566295
2.0542050152800035 3.2701703098088677
2.0509934238734755 3.26595385210145
2.0477942530342776 3.2617505607120774
2.044607453886472 3.257560364252477
2.0414329776933378 3.253383191771962
2.0382707758572143 3.2492189727547105
2.035120799919348 3.245067637117049
2.0319830015597318 3.240929115204752
2.0288573325969517 3.236803337790365
2.0257437449880342 3.2326902360705434
2.0226421908282908 3.2285897416634026
2.0195526223511604 3.224501786605887
2.016474991928061 3.2204263033511586
2.0134092520682354 3.2163632247660003
2.0103553554185956 3.2123124841282342
2.0073132547635737 3.208274015124154
2.004282903024971 3.204247751845984
2.0012642532618026 3.2002336287893356
1.9982572586701475 3.196231580850697
1.9952618725829991 3.1922415433249327
1.992278048470114 3.188263451902792
1.9893057399378606 3.184297242668448
1.9863449007290688 3.180342852097032
1.9833954847228816 3.176400217052205
1.9804574459346043 3.172469274783725
1.9775307385155523 3.1685499629250433
1.974615316752907 3.1646422194909087
1.9717111350695615 3.1607459828749893
1.9688181480239733 3.1568611918475096
1.9659363103100171 3.152987785552899
1.9630655767568301 3.1491257035074596
1.9602059023286675 3.1452748855970456
1.9573572421247538 3.1414352720747556
1.9545195513791302 3.1376068035586475
1.951692785460507 3.133789421029456
1.9488768998721187 3.129983065828333
1.946071850251565 3.1261876796546
1.9432775923706738 3.1224032045635126
1.9404940821353418 3.118629582964042
1.937721275585391 3.1148667576166638
1.9349591288944168 3.1111146716311757
1.932207598369638 3.1073732684645066
1.9294666404517498 3.103642491918561
1.92673621171477 3.099922286138063
1.924016268865893 3.096212595608419
1.9213067687453356 3.0925133651535917
1.918607668326189 3.0888245399339933
1.915918924714267 3.085146065444382
1.9132404951479551 3.081477887511778
1.9105723369980594 3.077819952293394
1.9079144077676544 3.0741722062745738
1.9052666650919337 3.070534596266748
1.9026290667380532 3.066907069405397
1.9000015706049829 3.063289573148036
1.897384134723352 3.0596820552722006
1.8947767172552963 3.056084463873456
1.892179276494304 3.052496747363413
1.8895917708650631 3.0489188544677552
1.8870141589233047 3.0453507342242827
1.8844463993556517 3.0417923359809675
1.8818884509794604 3.0382436093940153
1.8793402727426662 3.0347045044259477
1.8768018237236292 3.0311749713436917
1.8742730631309745 3.0276549607166796
1.8717539503034366 3.0241444234149664
1.8692444447097032 3.020643310607353
1.8667445059482557 3.017151573759525
1.8642540937472103 3.0136691646322022
1.8617731679641618 3.0101960352792987
1.8593016885860199 3.0067321380460963
1.8568396157288536 3.0032774255674273
1.854386909637726 2.999831850765869
1.8519435306865373 2.9963953668499523
1.8495094393778595 2.9929679273123773
1.847084596342777 2.989549485928243
1.8446689623407206 2.9861399967532876
1.8422624982593068 2.982739414122137
1.8398651651141718 2.9793476926465705
1.8374769240488058 2.9759647872137904
1.835097736334392 2.972590652984706
1.8327275633696338 2.9692252453922303
1.8303663666805923 2.9658685201395794
1.82801410792052 2.9625204331985953
1.825670748869688 2.9591809408080647
